,Season4
903,0.7614966916106898
904,0.761043343294313
905,0.7550189349598609
906,0.7517128145088232
907,0.7489940586377399
908,0.7468075888686583
909,0.7450560102454025
910,0.7436596703205927
911,0.7425493642738431
912,0.7416981711254723
913,0.7410370949049139
914,0.7405478347780905
915,0.7401879570990637
916,0.739940140216361
917,0.7397866921116886
918,0.7397193811535087
919,0.7397123583616414
920,0.7397570102593922
921,0.7398533415255234
922,0.7399669065928905
923,0.7401228186802087
924,0.3928822908628742
925,0.1320798431605148
926,0.6774640980594114
927,5.06945706135545
928,16.50548627696897
929,21.869341677378316
930,33.68118541236668
931,57.787719614684065
932,88.05943422012791
933,71.55206254434646
934,1.1789723267989705
935,1.494449947961749
936,18.529217451614468
937,8.380062366826488
938,11.319606351993292
939,18.366705356520217
940,20.973896806309565
941,15.198437976442683
942,8.039531782040372
943,9.660297410620357
944,10.329617464343846
945,11.249698010860664
946,5.904418224354678
947,9.747383770948844
948,6.627787238994389
949,3.1294518925152115
950,2.208206610213222
951,1.299313198113744
952,1.513675263080082
953,0.8900050190913351
954,1.3527865649348865
955,0.7553605530485829
956,1.170864199404805
957,1.2031977681736834
958,0.0807906652045423
959,0.8834030689375484
960,2.3058640319525474
961,5.108289438327938
962,3.916197126887657
963,2.902472936093155
964,0.6854488059690358
965,0.0764348119010366
966,0.5079683587434929
967,10.840497981780858
968,35.85870650369592
969,144.75793246009528
970,53.88953710128861
971,13.52620673713889
972,5.675370125484771
973,0.8807850370749267
974,0.10280877737202587
975,0.6869774533496721
976,3.6487225998634
977,5.887893142212884
978,4.566473842859628
979,3.361423043707843
980,2.6133029734047226
981,2.1867069061695874
982,1.8719847889392223
983,1.6347010782981362
984,1.4534911138567308
985,1.313582007334628
986,1.2044772181743588
987,1.1186449851576974
988,1.050636046215324
989,0.9963975119832866
990,0.95291834256227
991,0.9178882669230174
992,0.8895793494089884
993,0.8666235039774204
994,0.8479605381900203
995,0.8327646059090519
996,0.8203850856985955
997,0.8102764173606346
998,0.8020293643875862
999,0.7952959967972079
1000,0.7898084608099293
1001,0.78534109537833
1002,0.781709131709245
1003,0.778764605034338
1004,0.7763896605097831
1005,0.7744849119308762
1006,0.772960598812937
1007,0.7717540237239556
1008,0.7708029038065327
1009,0.7700720369716952
1010,0.7695259734415882
1011,0.7691201887800944
1012,0.7688370115483096
1013,0.7686591900366104
1014,0.768559976997722
1015,0.7685397752403333
1016,0.7685634665253617
1017,0.7686486111160333
1018,0.7687596815222519
1019,0.7689063002215573
1020,0.366162335289916
1021,0.1561083145043546
1022,0.8315763721651004
1023,6.467799987712739
1024,17.020311332491765
1025,24.91670286727178
1026,35.02773533942688
1027,58.779770398368406
1028,88.81218600406676
1029,107.99511428159875
1030,77.29475701297834
1031,0.6333764362329081
1032,25.532345129387526
1033,7.373419750634033
1034,11.607617201330584
1035,13.748423845841412
1036,74.90127039642286
1037,4.953447752068491
1038,1.731961460526657
1039,2.076401453374142
1040,15.842406424806482
1041,0.00694263739608538
1042,23.22936414975582
1043,77.50466105085638
1044,54.84125794057389
1045,1.0670244915116047
1046,0.3529860474052903
1047,0.25032539899723444
1048,0.030004834729005524
1049,1.3506426219213923
1050,4.930749497919153
1051,20.32640027240654
1052,20.390163248404214
1053,50.78585873224883
1054,95.99226176101956
1055,64.5595759128363
1056,176.14413774111895
1057,103.34526003261999
1058,50.7420535212439
1059,23.63072682326954
1060,1.9666674483873932
1061,0.021577678853487228
1062,6.559313108942563
1063,5.4879446058162715
1064,92.49377952456594
1065,64.35938838063218
1066,18.908411672622176
1067,7.81365158466458
1068,1.1653998378966488
1069,0.02089283934466382
1070,0.3779155218217466
1071,2.5980730610353326
1072,7.829350659102009
1073,8.543770407809513
1074,6.248952009142545
1075,4.5044757684081445
1076,3.491818454653596
1077,2.831147406228966
1078,2.3596591923914434
1079,2.0103209194236484
1080,1.7478794985778587
1081,1.5480586015285378
1082,1.3941479090361482
1083,1.274390733145768
1084,1.1803636745797108
1085,1.1059541861436173
1086,1.046710571983554
1087,0.9992608433572084
1088,0.9610623070837402
1089,0.9302152545193647
1090,0.9052118348100452
1091,0.8849000638595649
1092,0.8683574690185277
1093,0.854881393203874
1094,0.8438799012689646
1095,0.8349043736659443
1096,0.8275684832200608
1097,0.8215882968084608
1098,0.8167140825252089
1099,0.8127560140062643
1100,0.8095363187482063
1101,0.8069337112865297
1102,0.8048382893904562
1103,0.8031661240878297
1104,0.8018359687971807
1105,0.8007846768969462
1106,0.7999754495161279
1107,0.7993542027509553
1108,0.7988857692633494
1109,0.7985776849580948
1110,0.7983506087013899
1111,0.7982304932216783
1112,0.7981725846586303
1113,0.7981862466702287
1114,0.7982446411072642
1115,0.7983477728783978
1116,0.41034291004335727
1117,0.07561643744967834
1118,0.7431024393135309
1119,5.724249636280438
1120,15.655970027706577
1121,22.829761451069512
1122,30.895756885740735
1123,54.176923099145284
1124,82.58436457770853
1125,82.84195138547761
1126,2.7985667804554466
1127,3.387456015599655
1128,12.76140995668278
1129,15.519995332823937
1130,18.67221806735589
1131,28.502044653098086
1132,24.05054403107907
1133,11.881062074673475
1134,9.148214008443224
1135,7.332821573428221
1136,4.447616451674409
1137,302.88532016745677
1138,36.09018995129439
1139,370.3239837971693
1140,20.283742186733544
1141,13.441240722997518
1142,0.766193609177085
1143,13.023758257384426
1144,33.88216331707052
1145,10.280807910748065
1146,13.662434946074825
1147,12.038074753959576
1148,10.600686483126132
1149,9.27411158130102
1150,9.906832429261042
1151,8.718109079189633
1152,9.480355391579849
1153,4.042830990577657
1154,2.3487402062166707
1155,0.7505143243639683
1156,0.1782263018777346
1157,0.00705255705828316
1158,2.3209727441788357
1159,7.9830681422743215
1160,33.49541346331353
1161,128.58932814584142
1162,47.800402692355824
1163,11.260895155686141
1164,4.679840613121896
1165,1.1411478314639134
1166,0.05330853789351037
1167,1.0350568439466736
1168,3.9368788011173814
1169,6.891623667269623
1170,4.255033891655054
1171,3.094170922127456
1172,2.5462172500097506
1173,2.1583356970340337
1174,1.8680604763157846
1175,1.6477516024306376
1176,1.4784977405104849
1177,1.3471098131250347
1178,1.2441482750953952
1179,1.162827511840883
1180,1.09814162375141
1181,1.0463999260090908
1182,1.0047903619840708
1183,0.9712080205533236
1184,0.9440090181665631
1185,0.9219151774300375
1186,0.9039309996877783
1187,0.8892710665247779
1188,0.8773061339183025
1189,0.8675452430471335
1190,0.8595719607876612
1191,0.853057865078271
1192,0.8524515448373257
1193,0.8459664413588224
1194,0.8423868643056133
1195,0.8394377549453024
1196,0.8370612993002842
1197,0.8351452659353025
1198,0.8336332252336586
1199,0.8324327202298977
1200,0.8314882933478489
1201,0.8307634360862945
1202,0.8302205049141879
1203,0.8298236941843172
1204,0.8295637787893011
1205,0.8293855426934198
1206,0.8292985127391361
1207,0.8292844367268765
1208,0.8293250745071804
1209,0.8294113105065724
1210,0.8295431518366415
1211,0.8297015890356062
1212,0.458837220922784
1213,0.09798435353650305
1214,0.5982603786382894
1215,4.85166597247246
1216,16.12097039634202
1217,21.44138471163754
1218,33.161655801655456
1219,57.11986635425287
1220,87.2455562066407
1221,105.03331792841549
1222,3.0409279248749628
1223,1.5929102030136078
1224,6.030968551567421
1225,3.8104143470051057
1226,6.378612237786519
1227,13.297800653162605
1228,17.269424279748172
1229,10.519802649110071
1230,5.098228979834882
1231,4.095748724122112
1232,5.6958087222588425
1233,2.9554693073183853
1234,0.3926821853701762
1235,0.8669503895227103
1236,2.093125953962115
1237,2.0280985918374834
1238,2.7759168845043516
1239,3.1973487308378328
1240,3.4228818073116254
1241,5.796511274048354
1242,5.755935507932063
1243,3.279325504604008
1244,5.758585808146768
1245,6.3339948389657525
1246,1.9722528877654042
1247,5.505582808418578
1248,10.131419843109741
1249,12.673628531223965
1250,8.851053830730258
1251,6.378581800771477
1252,26.802545831705547
1253,37.834272001138054
1254,2.213589236971226
1255,27.585504582252163
1256,113.93851326721898
1257,106.56204484870734
1258,32.20722692401579
1259,10.251443144554626
1260,3.76856931224472
1261,0.3177303447817589
1262,7.769015496841952e-06
1263,1.2022774448769042
1264,4.569295117511026
1265,6.872200729251222
1266,5.313208458631304
1267,3.9155784300284218
1268,3.039988267044795
1269,2.5317390344580257
1270,2.1580054116928453
1271,1.8771692133398217
1272,1.6633816166520534
1273,1.4986999597940094
1274,1.3705260875482095
1275,1.2698880399876618
1276,1.1902348375128202
1277,1.1267741304983474
1278,1.0759501584695434
1279,1.0350325224645593
1280,1.001954476716966
1281,0.9751634828496496
1282,0.9533694661720228
1283,0.9356286306480742
1284,0.9211528589302879
1285,0.9093445262906744
1286,0.8996984840431145
1287,0.8918223217953599
1288,0.8853917744509563
1289,0.8801570633307819
1290,0.8758837001267467
1291,0.8724235773024497
1292,0.8696139104296358
1293,0.867348699534491
1294,0.8655428709757396
1295,0.8641010245681435
1296,0.862958023832292
1297,0.862075644770212
1298,0.8613981675996175
1299,0.8608970353310359
1300,0.8605260906943196
1301,0.8602936067708906
1302,0.86013589043628
1303,0.860079896412654
1304,0.8600796231626818
1305,0.860125783743261
1306,0.860236514513963
1307,0.8603755591954608
1308,0.430075128894466
1309,0.11876741591344904
1310,0.743463275461896
1311,6.221536430928411
1312,16.630906414765455
1313,24.460395732536384
1314,34.499403119918114
1315,58.107177407820934
1316,87.99453350913852
1317,105.71387147404714
1318,5.995951510124576
1319,0.2022234574834913
1320,4.395953273089898
1321,1.5223792818672606
1322,4.7315660386731615
1323,7.544064831936786
1324,3.278091170670285
1325,2.015035163659806
1326,1.0764535777900486
1327,0.5903657848347188
1328,0.004234182485472179
1329,0.9453836394703735
1330,1.8971465267206076
1331,1.0247187571809844
1332,0.008696632573641665
1333,0.33543412563406094
1334,0.11957132938752145
1335,0.019363397652897917
1336,0.3589477765557961
1337,0.14104517584029408
1338,0.4575543624628947
1339,0.9409341848698742
1340,0.00041371926452421015
1341,1.8355933438210528
1342,2.4852471438657746
1343,1.8013478637329567
1344,1.7726772128619475
1345,1.0765782028090527
1346,0.9435195170362028
1347,0.7316472732061553
1348,1.9470530420960952
1349,4.596397576378397
1350,9.042811408067639
1351,19.05435534140507
1352,42.278234235720895
1353,107.21866154429362
1354,33.1000477822626
1355,12.534188589042712
1356,2.8782825918442208
1357,0.41194329970933524
1358,0.04909484581185583
1359,1.7042878897440055
1360,6.562190830827894
1361,7.5237670225627875
1362,5.602071355711393
1363,4.11065492769179
1364,3.2525733904629486
1365,2.691654442478484
1366,2.2870760550781823
1367,1.983623890689019
1368,1.7530852159486445
1369,1.5758162655486954
1370,1.4380625325861984
1371,1.3300150956248267
1372,1.2446092965615194
1373,1.1766282633136895
1374,1.1222137010003213
1375,1.0784368725584905
1376,1.0430667333155121
1377,1.0144027860088651
1378,0.9911207011000303
1379,0.9721484611300981
1380,0.9566834714705094
1381,0.9440517995550793
1382,0.9337475479721683
1383,0.9253171782156882
1384,0.9184493492088649
1385,0.9128294701841791
1386,0.9082558470297644
1387,0.9045406634717916
1388,0.9015261221692212
1389,0.8991047535527015
1390,0.8971508780382292
1391,0.8955863548013372
1392,0.894364081753817
1393,0.8934076397795597
1394,0.8926589360897543
1395,0.8921096031515451
1396,0.8917018207157799
1397,0.8914260374243217
1398,0.8912547318358323
1399,0.8911680674665258
1400,0.8911565809387817
1401,0.8912018125958576
1402,0.8912844092651452
1403,0.8914241851410935
1404,0.4778005745660844
1405,0.050403533151720054
1406,0.6598244289738161
1407,5.492372418186961
1408,15.281784528413128
1409,22.391813729676088
1410,30.398276200547446
1411,53.529113650952915
1412,81.79519606166348
1413,86.332028602548
1414,1.8857794993074095
1415,0.08299389932006093
1416,5.450969317675404
1417,6.261187821935737
1418,9.45170026571646
1419,9.425752467261406
1420,6.882246227193565
1421,1.684655487942936
1422,0.4751310495125478
1423,0.05569794812544445
1424,0.02734763321807822
1425,0.05885732253933765
1426,0.22064273082102515
1427,0.0013210915619276255
1428,0.9781984595376992
1429,0.03948547092242059
1430,0.6890471395996772
1431,0.2488177186805464
1432,6.903712254592617
1433,5.7402995960697
1434,0.8196463643157529
1435,17.179934977155316
1436,5.015416668366975
1437,0.05282494913207161
1438,0.7398585617781596
1439,0.8933636706627759
1440,1.9555487285595365
1441,2.1722618779331855
1442,3.482231421489052
1443,5.55195475054987
1444,1.6101715025878156
1445,0.009672382265576119
1446,2.8502436100692616
1447,7.5271943941898485
1448,17.960290667790563
1449,73.59998678364039
1450,67.50154452820902
1451,10.296023794007922
1452,4.265288339900213
1453,0.9554959066252262
1454,0.021721370074767442
1455,1.1987333425794033
1456,4.232159560782767
1457,7.262647046026737
1458,4.536680871761591
1459,3.324792516387615
1460,2.7478641882585535
1461,2.338390143088632
1462,2.0313602505712285
1463,1.797869635174823
1464,1.6181870524735291
1465,1.4784652017096553
1466,1.3688090986243797
1467,1.2820646689031878
1468,1.212986696833761
1469,1.1576734254581469
1470,1.113138999426814
1471,1.0771465109934952
1472,1.0479827302286768
1473,1.0242743418594897
1474,1.0049549208618658
1475,0.9891984569271428
1476,0.9763222331169527
1477,0.9658097641400318
1478,0.9572226581126736
1479,0.950213670893196
1480,0.9494396582301552
1481,0.9425006343095362
1482,0.9386276114825661
1483,0.9354496103126894
1484,0.9328756243727582
1485,0.9308166865441705
1486,0.9291548088198375
1487,0.9278512683012647
1488,0.9268281894362453
1489,0.9260461053843925
1490,0.9254464625258904
1491,0.9250107303825296
1492,0.9247099053290432
1493,0.9245242064405109
1494,0.9244160047388513
1495,0.9243939972843573
1496,0.9244292974282994
1497,0.9245131971872739
1498,0.9246548735889466
1499,0.9248154576242088
1500,0.5302315289022766
1501,0.06885822009998202
1502,0.5236703962530648
1503,4.6378058390356856
1504,15.73949841599031
1505,21.01607541988032
1506,32.64459516326525
1507,56.454135141146416
1508,86.43374186410527
1509,106.19121329621073
1510,127.99734613944807
1511,125.52986098120314
1512,14.006862037760548
1513,56.22396454467091
1514,7.816354112632879
1515,4.275615426986799
1516,667.0882211475441
1517,114.94582615009212
1518,14.23196588090193
1519,7.842004148560973
1520,14.357769561143161
1521,0.31084638877076115
1522,9.83234082445304
1523,2.507905767625414
1524,20.255165959984037
1525,47.74427852688765
1526,18.484985914586467
1527,4.883491488079287
1528,251.75697174767572
1529,137.51817665154212
1530,153.08785576383178
1531,181.39095944135275
1532,0.3055657506637932
1533,14.368655517313707
1534,8.379954113897462
1535,58.53970456087287
1536,151.69039996812876
1537,139.6621626024615
1538,250.4818985833342
1539,191.40975588062616
1540,25.031200033402367
1541,66.72287362640904
1542,10.065131824063378
1543,0.6028633500824306
1544,36.2244834384673
1545,90.40030654209278
1546,17.080922700369474
1547,4.0048643548704606
1548,0.8640091985312558
1549,0.07404402388784384
1550,0.47033268665302735
1551,2.7537748049719237
1552,6.767491064870396
1553,9.036915197576517
1554,6.889473502040141
1555,5.038875679701471
1556,3.8678974716992176
1557,3.1705421350707494
1558,2.663249981521124
1559,2.2860681986319085
1560,2.001531006915071
1561,1.784107013935477
1562,1.6160472814163929
1563,1.4848662264630204
1564,1.3815668482196697
1565,1.2996176738695144
1566,1.2341803341616204
1567,1.1816715797762662
1568,1.1393399100820276
1569,1.1050661844515588
1570,1.0772461334830405
1571,1.0546015775887425
1572,1.0361549651880562
1573,1.0211026729787975
1574,1.0087914680130483
1575,0.9987324597261724
1576,0.9905154957916885
1577,0.9837999907952387
1578,0.9783242548306479
1579,0.9738700808641311
1580,0.9702434693128993
1581,0.9673124305753775
1582,0.964945488518807
1583,0.9630526091600887
1584,0.9615444970866415
1585,0.9603510917694451
1586,0.9594227667265867
1587,0.9587297238271352
1588,0.9581942241650592
1589,0.9578142206058801
1590,0.9575719379723421
1591,0.9574076018984171
1592,0.9573412541125238
1593,0.9573532888676618
1594,0.95740451526905
1595,0.9575243320545975
1596,0.49949562481734217
1597,0.08637212072071754
1598,0.6599001516127948
1599,5.978898324500038
1600,16.244469972395283
1601,24.00663307267689
1602,33.97333043233788
1603,57.43647522605701
1604,69.50496121112965
1605,1.1327047152398846
1606,0.012583507013060694
1607,0.6100189880136389
1608,0.2322952841335562
1609,0.14236922435155708
1610,0.16728325410378692
1611,1.7717788303709505
1612,2.4803636302468868
1613,0.06718770336411109
1614,0.6603025105080722
1615,1.1420372617491292
1616,5.154660255696236
1617,0.013773712725826372
1618,13.22745230762301
1619,184.15060399025936
1620,0.12567781802684477
1621,2.023099075574054
1622,56.105446135355706
1623,45.9584728859233
1624,33.18140753313425
1625,0.0040445512825555965
1626,1.0157173068237701
1627,4.053836415843135
1628,319.54617156770735
1629,26.656969339938602
1630,4.6318552781601845
1631,2.1589734040309603
1632,362.492519360884
1633,26.49474560353051
1634,61.873502887074075
1635,191.53784021621175
1636,10.63954322579378
1637,28.108698622132934
1638,34.37695626457949
1639,0.3395294440474171
1640,47.18607807737929
1641,68.66651396729534
1642,15.625024735443851
1643,6.1060245840724585
1644,0.6372335564610703
1645,0.010424598099245393
1646,0.6932573953558833
1647,3.263988326288459
1648,8.853012390128718
1649,9.533082866511947
1650,7.041379407899561
1651,5.13760311867283
1652,4.020057393021405
1653,3.2857836660915476
1654,2.7594172171911353
1655,2.368041885168728
1656,2.072939981333986
1657,1.8474725878934473
1658,1.673254672506272
1659,1.5372600614245293
1660,1.4301889950757847
1661,1.3452386554605211
1662,1.2774322046450262
1663,1.2229990631109473
1664,1.1790959753306418
1665,1.1435663067249047
1666,1.1147394062799594
1667,1.0912589893464872
1668,1.0721265218940226
1669,1.0565120812214692
1670,1.0437489193491707
1671,1.0332990509616828
1672,1.0247742896933387
1673,1.0177976967097135
1674,1.01211290579564
1675,1.0074775819604647
1676,1.0037150001671296
1677,1.0006590857607673
1678,0.9981980119029109
1679,0.9962183205069843
1680,0.9946500091303309
1681,0.9934018080166238
1682,0.9924332134176106
1683,0.9916939570544172
1684,0.9911348864044738
1685,0.9907349657342586
1686,0.9904642013889559
1687,0.9902935946736197
1688,0.9902216982396527
1689,0.9902195546268533
1690,0.9902672340459646
1691,0.9903742308055795
1692,0.550926211470308
1693,0.03017152195724777
1694,0.5810297370240894
1695,5.264013368143172
1696,14.910103654255272
1697,21.95604082575467
1698,29.90265364700216
1699,52.882757679717706
1700,81.00735680612779
1701,87.38206225634407
1702,1.629734993587974
1703,2.252189830730496
1704,14.295344917307176
1705,6.650693330971737
1706,8.088915481305301
1707,9.751413330746942
1708,7.836732411388594
1709,6.125847951923179
1710,1.3776799399501016
1711,0.8057292813218943
1712,2.1954825049612636
1713,0.8286274575990263
1714,1.4251331444058075
1715,0.7955982496586143
1716,0.1115047231644725
1717,0.24407267155819398
1718,0.12103783645859396
1719,0.12818373759029855
1720,0.8739984921286824
1721,0.20774504734797886
1722,1.4480828710872558
1723,0.12939603694803198
1724,0.44805063220370234
1725,0.6288838371216011
1726,0.13353717069793175
1727,0.04920900161399043
1728,0.0021645425159318703
1729,0.1365416076258013
1730,0.0044876956634917345
1731,0.23175043068207546
1732,0.007342934626044532
1733,1.3002785246363495
1734,3.691532096364974
1735,13.308654424083228
1736,33.603639737935914
1737,86.19646424246505
1738,44.52828276465536
1739,8.43125303268487
1740,3.1274301698646094
1741,0.5223860804872869
1742,0.0050389543752172045
1743,1.6441929958523387
1744,4.92815186726436
1745,8.051733686324969
1746,5.09022367410531
1747,3.744676679692302
1748,3.089617938195471
1749,2.6244659202513447
1750,2.276303325897548
1751,2.011958029102718
1752,1.808789620327477
1753,1.650926132155485
1754,1.5271350372592996
1755,1.4292564057168957
1756,1.3513455274155863
1757,1.2889621330701768
1758,1.2387501601020876
1759,1.1981813609845957
1760,1.1652740132601282
1761,1.1385279047368224
1762,1.116738487155563
1763,1.0989523505971115
1764,1.0844320854636527
1765,1.0725545558670873
1766,1.0628350815208671
